munisid,muni_name,autonomia,province,adj_impact,gdppc,religious,c_secondplus,trust2,log_pop,age,class_upper,civil_married,longitude,latitude,dist_river,dist_sea
6920,Betanzos,12,15,0.1666666716337204,21979.166015625,1.6666666269302368,0.6132000088691711,0.4613058865070343,9.499421119689941,48.91304397583008,0.13461539149284363,0.7200000286102295,-8.223138809204102,43.27523422241211,71.30953216552734,8.122647285461426
6921,Boimorto,12,15,0,18032.857421875,NA,0.3125999867916107,NA,7.656810283660889,NA,NA,NA,-8.130693435668945,43.008392333984375,55.845306396484375,49.340850830078125
6922,Boiro,12,15,0.025641025975346565,17686.849609375,1.5,0.4976999759674072,NA,9.855347633361816,47.099998474121094,0.06666667014360428,0.7142857313156128,-8.888989448547363,42.67916488647461,98.5648193359375,4.622701168060303
6923,Leache/Leatxe,15,31,0,20770.93359375,NA,0.26660001277923584,NA,3.891820192337036,NA,NA,NA,-1.4127248525619507,42.615047454833984,70.3603744506836,118.99791717529297
6924,Boqueixón,12,15,0.012820512987673283,18523.390625,2.1875,0.45600003004074097,NA,8.376090049743652,53.41379165649414,0.0714285746216774,0.625,-8.422627449035645,42.8275146484375,80.606536865234375,39.8089599609375
6925,Brión,12,15,0.025641025975346565,17506.8828125,2.6875,0.4350999891757965,NA,8.925188064575195,53.8125,0,0.5625,-8.720943450927734,42.8516731262207,107.07996368408203,17.592512130737305
6926,Cabana de Bergantiños,12,15,0.03846153989434242,17582.10546875,3.095238208770752,0.3203999996185303,-0.0913442000746727,8.438798904418945,54.42856979370117,0.0476190485060215,0.875,-8.895676612854004,43.194366455078125,141.27406311035156,6.953251838684082
6927,Cabanas,12,15,0,18437.466796875,1.3200000524520874,0.5622999668121338,-0.3997634947299957,8.099858283996582,51.47999954223633,0.125,NA,-8.130976676940918,43.43424606323242,72.13768005371094,5.2279157638549805
6928,Camariñas,12,15,0.012820512987673283,17858.232421875,2,0.32190001010894775,NA,8.661120414733887,55.269229888916016,0,0.5555555820465088,-9.145517349243164,43.159976959228516,168.41867065429688,3.8201656341552734
6929,Cambre,12,15,0.012820512987673283,21826.33984375,1.399999976158142,0.7055000066757202,0.5351386666297913,10.087017059326172,44.576271057128906,0.2195121943950653,0.517241358757019,-8.328878402709961,43.279720306396484,82.61322784423828,10.069040298461914
6930,Toques,12,15,0,18139.61328125,1.625,0.3598000109195709,NA,7.129297733306885,52.625,NA,0.625,-7.95450496673584,42.96970748901367,38.44185256958008,61.38682556152344
6931,Tordoia,12,15,0,17453.90234375,1.8823529481887817,0.32359999418258667,NA,8.217708587646484,50.235294342041016,0,0.6666666865348816,-8.56056022644043,43.08810043334961,102.83524322509766,33.850162506103516
6932,Touro,12,15,0.012820512987673283,17424.07421875,2.7142856121063232,0.3572999835014343,NA,8.2566070556640625,52.92856979370117,0.0476190485060215,0.6499999761581421,-8.312198638916016,42.857479095458984,70.43073272705078,52.70209884643555
6933,Trazo,12,15,0,17691.505859375,NA,0.36559998989105225,NA,8.101981163024902,NA,NA,NA,-8.53899097442627,43.01118469238281,100.8747787475586,45.565635681152344
6934,Valdoviño,12,15,0,18031.00390625,1.899999976158142,0.44020000100135803,0.11683247238397598,8.824089050292969,52.15151596069336,0.0476190485060215,0.5,-8.123106956481934,43.60317611694336,88.78291320800781,3.69183349609375
6935,"Capela, A",12,15,0.012820512987673283,18373.70703125,2.125,0.3847000002861023,NA,7.212294578552246,53.04166793823242,0.1304347813129425,0.5,-8.041097640991211,43.4449462890625,65.22334289550781,15.231921195983887
6936,Carballo,12,15,0.05128205195069313,16860.197265625,1.672042965888977,0.4333000183105469,-0.2864857316017151,10.350990295410156,48.2400016784668,0.10169491171836853,0.5855262875556946,-8.668696403503418,43.212589263916016,116.7209701538086,12.581451416015625
6937,Carnota,12,15,0.012820512987673283,17773.076171875,2,0.4341999888420105,NA,8.383890151977539,51.44827651977539,0.03448275849223137,0.375,-9.101961135864258,42.845619201660156,130.47926330566406,1.159260630607605
6938,Carral,12,15,0.05128205195069313,18558.19140625,1.625,0.5367000102996826,NA,8.718990325927734,46.125,0.1875,0.5625,-8.360057830810547,43.2120361328125,83.113067626953125,19.56610870361328
6939,Cedeira,12,15,0.06410256773233414,17099.189453125,1.8461538553237915,0.48829999566078186,NA,8.8744478225708,55.10256576538086,0.15789473056793213,0.8461538553237915,-8.004975318908691,43.67359161376953,89.81209564208984,4.7728705406188965
6940,Cee,12,15,0,18375.890625,NA,0.5421000123023987,NA,8.956737518310547,44.846153259277344,0.1538461595773697,NA,-9.195353507995605,42.96941375732422,151.83522033691406,1.9035708904266357
6941,Vilarmaior,12,15,0,18593.623046875,NA,0.41830000281333923,NA,7.119635581970215,NA,NA,NA,-8.1231536865234375,43.35658645629883,65.33277130126953,9.271707534790039
6942,Vimianzo,12,15,0.012820512987673283,17041.048828125,2.0399999618530273,0.32179999351501465,-0.47095441818237305,8.950273513793945,50.2400016784668,0.09090909361839294,0.5625,-9.037206649780273,43.09573745727539,155.9067840576172,13.718595504760742
6943,Zas,12,15,0.025641025975346565,17239.439453125,2.25,0.38690000772476196,NA,8.497398376464844,50.57143020629883,0.09090909361839294,NA,-8.92543888092041,43.090885162353516,143.4524688720703,20.22110939025879
6944,Cariño,12,15,0,17797.103515625,2.125,0.4092000126838684,NA,8.3525543212890625,55.28571319580078,0.095238097012043,0.625,-7.901254653930664,43.726417541503906,90.5262680053711,3.4602549076080322
6945,Oza-Cesuras,12,15,0,17480.939453125,NA,NA,NA,8.570734024047852,NA,NA,NA,-8.189082145690918,43.18284606933594,63.57577133178711,22.167346954345703
6946,Abadín,12,27,0.025641025975346565,17563.369140625,2.769230842590332,0.27079999446868896,NA,7.880804538726807,56.769229888916016,0,0.5384615659713745,-7.492337226867676,43.372589111328125,20.22551727294922,37.4253044128418
6947,Verea,12,32,0,17521.201171875,NA,0.23440000414848328,NA,6.965080261230469,58.5,0.0625,NA,-7.991357326507568,42.09489059448242,22.619510650634766,75.737152099609375
6948,Cerceda,12,15,0.025641025975346565,18093.90234375,1.840000033378601,0.35670000314712524,NA,8.547916412353516,48.439998626708984,0.0625,0.4117647111415863,-8.483332633972168,43.16708755493164,95.23188018798828,23.154836654663086
6949,Cerdido,12,15,0,18585.599609375,NA,0.3253999948501587,NA,7.130098342895508,NA,NA,NA,-7.962085247039795,43.611698150634766,79.21586608886719,11.157812118530273
6950,Coirós,12,15,0,20114.69921875,1.75,0.4019000232219696,NA,7.465655326843262,57.4375,0.06666667014360428,0.5,-8.138151168823242,43.241825103759766,60.66566467285156,15.312708854675293
6951,Corcubión,12,15,0.03846153989434242,19850.611328125,1.125,0.6223999857902527,NA,7.421775817871094,45.875,0.1428571492433548,0.375,-9.19830322265625,42.931522369384766,146.7668914794922,1.3978519439697266
6952,Coristanco,12,15,0.012820512987673283,17148.02734375,1.8888888359069824,0.3352999985218048,NA,8.810757637023926,47.727272033691406,0.04545454680919647,NA,-8.768010139465332,43.16079330444336,126.56944274902344,20.325550079345703
6953,"Coruña, A",12,15,0.25641027092933655,22726.05859375,1.4981273412704468,0.7551999688148499,-0.28116774559020996,12.40823745727539,45.719696044921875,0.2371721714735031,0.5,-8.42223834991455,43.346126556396484,95.76526641845703,3.0790462493896484
6954,Culleredo,12,15,0,20777.568359375,1.4257426261901855,0.6571000218391418,-0.10640536993741989,10.289905548095703,46.73043441772461,0.1683168262243271,0.7045454382896423,-8.406594276428223,43.273406982421875,90.57772064208984,10.326727867126465
6955,Curtis,12,15,0.025641025975346565,17683.951171875,2.190476179122925,0.47290000319480896,NA,8.305977821350098,55.04545593261719,0,0.5384615659713745,-8.045609474182129,43.13518524169922,46.374053955078125,34.529273986816406
6956,Legarda,15,31,0.008928571827709675,21761.0078125,1.625,0.7307999730110168,NA,4.736198425292969,52,0,0.625,-1.777522325515747,42.71852493286133,55.944602966308594,93.7227783203125
6957,Dodro,12,15,0.012820512987673283,19127.1875,2.1111111640930176,0.44519999623298645,0.08999317139387131,7.976938724517822,51.375,0.1034482792019844,0.6875,-8.720112800598145,42.72277069091797,92.29444885253906,5.263059616088867
6958,Dumbría,12,15,0.012820512987673283,18028.314453125,2.0625,0.33739998936653137,-0.8581028580665588,8.05102252960205,53.375,0,0.75,-9.097150802612305,42.9884147644043,150.34454345703125,11.252638816833496
6959,Fene,12,15,0,22417.427734375,1.0833333730697632,0.5665000081062317,-0.12907534837722778,9.510296821594238,48.27777862548828,0.1666666716337204,0.5555555820465088,-8.15965461730957,43.46208953857422,77.20213317871094,2.6822376251220703
6960,Ferrol,12,15,0.07692307978868484,19662.416015625,1.2777777910232544,0.6809999942779541,0.02127876691520214,11.161792755126953,48.08668899536133,0.16731517016887665,0.6216216087341309,-8.270393371582031,43.50984191894531,91.47876739501953,4.373753070831299
6961,Fisterra,12,15,0.03846153989434242,17996.072265625,2.125,0.3620999753475189,NA,8.481358528137207,53.75,0,0.375,-9.260475158691406,42.93730545043945,150.6534423828125,2.0888049602508545
6962,Frades,12,15,0.012820512987673283,17760.37109375,NA,0.4723999798297882,NA,7.818027973175049,NA,NA,NA,-8.2775297164917,43.04520797729492,71.46001434326172,43.619606018066406
6963,Irixoa,12,15,0.025641025975346565,18188.9375,2.125,0.5108000040054321,NA,7.259116172790527,57.125,0.125,NA,-8.069600105285645,43.28549575805664,55.580379486083984,16.488065719604492
6964,Laxe,12,15,0.05128205195069313,18309.125,NA,0.39089998602867126,NA,8.073091506958008,NA,NA,NA,-9.019201278686523,43.18764877319336,154.80636596679688,2.495798349380493
6965,"Laracha, A",12,15,0.03846153989434242,17184.875,2.5,0.3824999928474426,NA,9.345133781433105,51.150001525878906,0.10526315867900848,0.75,-8.553653717041016,43.23234558105469,104.78351593017578,11.917780876159668
6966,Lorquí,14,30,0,25457.373046875,1.615384578704834,0.49540001153945923,NA,8.846209526062012,46.474998474121094,0.09375,0.5416666865348816,-1.2508668899536133,38.10128402709961,1.6043051481246948,62.61045837402344
6967,Lousame,12,15,0,17643.779296875,1.75,0.32359999418258667,NA,8.164225578308105,53.375,0.125,0.625,-8.835979461669922,42.7652702331543,105.95720672607422,6.477433204650879
6968,Malpica de Bergantiños,12,15,0,18156.763671875,1.875,0.3464999794960022,-0.33546897768974304,8.660080909729004,49.5,0,0.6875,-8.814203262329102,43.29713821411133,135.3047637939453,2.7293643951416016
6969,Mañón,12,15,0.012820512987673283,17277.607421875,2.5,0.4894999861717224,NA,7.282761096954346,57.375,0,0.75,-7.734235763549805,43.652427673339844,70.75421142578125,10.328230857849121
6970,Mazaricos,12,15,0.012820512987673283,17193.0078125,2.8888888359069824,0.4035000205039978,NA,8.363808631896973,56.54545593261719,0.095238097012043,NA,-8.991649627685547,42.9300537109375,135.8439483642578,15.347847938537598
6971,Mazarrón,14,30,0.052000001072883606,17421.396484375,1.3561643362045288,0.5138999819755554,0.6116236448287964,10.39568042755127,43.7976188659668,0.0845070406794548,0.6346153616905212,-1.3521724939346313,37.620994567871094,52.53742599487305,8.72459888458252
6972,Molina de Segura,14,30,0.01600000075995922,20573.404296875,1.8300000429153442,0.619100034236908,-0.3113960921764374,11.138595581054688,43.507041931152344,0.18918919563293457,0.5652173757553101,-1.1993343830108643,38.122745513916016,8.070347785949707,59.12273406982422
6973,Moratalla,14,30,0.1120000034570694,15949.9609375,2.25,0.4351000189781189,NA,9.014204025268555,52.78125,0.0625,0.875,-1.9909465312957764,38.19889831542969,27.51599884033203,115.40924835205078
6974,Mula,14,30,0.08799999952316284,16136.66015625,1.5573770999908447,0.5180000066757202,-0.18797099590301514,9.741438865661621,46.492958068847656,0.10144927352666855,0.48076921701431274,-1.5404123067855835,38.00855255126953,28.896284103393555,67.01473236083984
6975,Murcia,14,30,0.7480000257492065,17066.66796875,1.658862829208374,0.7008000016212463,-0.013744425028562546,12.993875503540039,43.221439361572266,0.18056750297546387,0.5838509202003479,-1.1072245836257935,37.92160415649414,8.506380081176758,37.9526481628418
6976,Melide,12,15,0.025641025975346565,16905.423828125,1.5,0.47609999775886536,NA,8.933004379272461,53.261905670166016,0.190476194024086,0.4375,-8.037322044372559,42.933677673339844,48.941184997558594,62.87583923339844
6977,Mesía,12,15,0.025641025975346565,17670.228515625,1.75,0.3644999861717224,NA,7.935587406158447,50.82758712768555,0.03448275849223137,0.3125,-8.234280586242676,43.09914016723633,66.5905990600586,34.879276275634766
6978,Miño,12,15,0.03846153989434242,20082.779296875,2.1875,0.5885999798774719,-0.040798187255859375,8.672143936157227,55.117645263671875,0.1111111119389534,NA,-8.178750038146973,43.35610580444336,70.89302825927734,3.4117565155029297
6979,San Javier,14,30,0.004000000189989805,24137.6953125,1.848101258277893,0.6167999505996704,0.1108395978808403,10.373116493225098,42.129032135009766,0.1827957034111023,0.5161290168762207,-0.8375574350357056,37.809814453125,35.299224853515625,4.144750595092773
6980,San Pedro del Pinatar,14,30,0,24355.095703125,1.6779661178588867,0.5095000267028809,-0.5335488319396973,10.089593887329102,46.11864471435547,0.06896551698446274,0.6399999856948853,-0.7895504832267761,37.833473205566406,34.17433547973633,2.0923075675964355
6981,Legaria,15,31,0.008928571827709675,21519.06640625,NA,0.7130999565124512,NA,4.6634392738342285,NA,NA,NA,-2.1803367137908936,42.64299774169922,29.705446243286133,97.73079681396484
6982,Moeche,12,15,0,18702.01171875,NA,0.2705000042915344,NA,7.172424793243408,NA,NA,NA,-7.9790873527526855,43.56538009643555,74.2955551147461,15.229167938232422
6983,Monfero,12,15,0,17744.609375,2,0.22280000150203705,NA,7.644440650939941,50,NA,NA,-7.999351501464844,43.34772491455078,52.636024475097656,21.85851287841797
6984,Mugardos,12,15,0.025641025975346565,24010.701171875,0.9411764740943909,0.5127999782562256,-0.28162476420402527,8.597297668457031,54,0.20454545319080353,0.6800000071525574,-8.233453750610352,43.450035095214844,83.01273345947266,1.4474782943725586
6985,Muxía,12,15,0.08974359184503555,17511.63671875,1.884615421295166,0.30820000171661377,-0.11119228601455688,8.530701637268066,54.730770111083984,0,0.5769230723381042,-9.19304370880127,43.05784225463867,164.04063415527344,5.044200420379639
6986,Muros,12,15,0.06410256773233414,17656.849609375,NA,0.4219000041484833,NA,9.11789608001709,NA,NA,NA,-9.034767150878906,42.804222106933594,121.81359100341797,1.1215522289276123
6987,Narón,12,15,0.012820512987673283,19061.916015625,1.3815789222717285,0.5665000081062317,-0.20542111992835999,10.585927963256836,45.24761962890625,0.1315789520740509,0.6176470518112183,-8.167593002319336,43.538818359375,85.27961730957031,3.8673548698425293
6988,Neda,12,15,0.03846153989434242,19408.68359375,1.4150943756103516,0.4675000011920929,NA,8.580543518066406,52.03703689575195,0.20000000298023224,0.6486486196517944,-8.126296043395996,43.49818801879883,77.720184326171875,3.5858559608459473
6989,Negreira,12,15,0.012820512987673283,16816.408203125,1.7857142686843872,0.49970000982284546,0.4902283549308777,8.854949951171875,51.25,0.20000000298023224,0.800000011920929,-8.818218231201172,42.908687591552734,120.6396255493164,13.7446870803833
6990,Noia,12,15,0.1538461595773697,19232.576171875,1.2916666269302368,0.6422000527381897,-0.4585525393486023,9.586788177490234,51.79999923706055,0.1111111119389534,0.5555555820465088,-8.871342658996582,42.80093765258789,112.53246307373047,2.4496443271636963
6991,Oleiros,12,15,0.012820512987673283,23631.728515625,1.6111111640930176,0.6930999755859375,NA,10.450538635253906,49.14814758300781,0.24528302252292633,0.6739130616188049,-8.33083438873291,43.349918365478516,86.27174377441406,1.6574126482009888
6992,Ordes,12,15,0.012820512987673283,16947.4453125,1.5365853309631348,0.49149999022483826,-0.12234596908092499,9.46063232421875,46.72289276123047,0.056338027119636536,0.6060606241226196,-8.399134635925293,43.09208679199219,84.882965087890625,37.119693756103516
6993,Oroso,12,15,0,17221.3828125,1.875,0.6252999901771545,NA,8.909235000610352,45.625,0.25,0.625,-8.387425422668457,42.99826431274414,84.32691955566406,50.85582733154297
6994,Ortigueira,12,15,0.025641025975346565,16935.9765625,1.559999942779541,0.4275999963283539,-0.03474755212664604,8.699014663696289,51.47999954223633,0.0416666679084301,0.5,-7.8289923667907715,43.65153884887695,76.50718688964844,3.068816661834717
6995,Outes,12,15,0.025641025975346565,17434.634765625,2.1052632331848145,0.43769997358322144,-0.0107112480327487,8.825265884399414,55.03508758544922,0.125,0.6000000238418579,-8.921931266784668,42.8509635925293,121.85678100585938,3.97892427444458
6996,Paderne,12,15,0.025641025975346565,18946.076171875,2,0.45419999957084656,NA,7.824845790863037,50.875,0,0.5,-8.16141128540039,43.2951774597168,65.735076904296875,7.3103179931640625
6997,Padrón,12,15,0.05128205195069313,18884.298828125,1.5882352590560913,0.5781000256538391,NA,9.070273399353027,44.31111145019531,0.17142857611179352,0.4117647111415863,-8.631087303161621,42.75735092163086,89.7113037109375,14.889486312866211
6998,"Pino, O",12,15,0.012820512987673283,17423.841796875,NA,0.3790000081062317,NA,8.451053619384766,NA,NA,NA,-8.32308578491211,42.93821716308594,76.87471008300781,58.6898078918457
6999,"Pobra do Caramiñal, A",12,15,0.025641025975346565,21184.3359375,1.736842155456543,0.5626999735832214,NA,9.176990509033203,47.03529357910156,0.09638553857803345,0.5128205418586731,-8.948083877563477,42.6258544921875,93.23192596435547,2.7081894874572754
7000,Ponteceso,12,15,0,18140.32421875,1.7777777910232544,0.3880000114440918,NA,8.681520462036133,48,NA,NA,-8.8784761428833,43.26113510131836,141.0484161376953,5.88260555267334
7001,Pontedeume,12,15,0.025641025975346565,20127.80078125,1.3513513803482056,0.6392999887466431,NA,9.001715660095215,48.29999923706055,0.10526315867900848,0.5,-8.154616355895996,43.400203704833984,71.57547760009766,2.9068291187286377
