unit,geo,time,values
PER_KM2,BE25,2012-01-01,375.7
PER_KM2,BE31,2012-01-01,355.6
PER_KM2,BE32,2012-01-01,352
PER_KM2,BE33,2012-01-01,283.7
PER_KM2,BE34,2012-01-01,62.3
PER_KM2,BE35,2012-01-01,132.4
PER_KM2,BG31,2012-01-01,44.5
PER_KM2,BG32,2012-01-01,58.4
PER_KM2,BG33,2012-01-01,66.3
PER_KM2,BG34,2012-01-01,55.2
PER_KM2,BG41,2012-01-01,106.3
PER_KM2,BG42,2012-01-01,67.1
PER_KM2,CH01,2012-01-01,182.5
PER_KM2,CH02,2012-01-01,181.9
PER_KM2,CH03,2012-01-01,556.8
PER_KM2,CH04,2012-01-01,843.2
PER_KM2,CH05,2012-01-01,98.9
PER_KM2,CH06,2012-01-01,178.5
PER_KM2,CH07,2012-01-01,123.8
PER_KM2,CY00,2012-01-01,93.8
PER_KM2,CZ01,2012-01-01,2563.5
PER_KM2,CZ02,2012-01-01,119
PER_KM2,CZ03,2012-01-01,70.8
PER_KM2,CZ04,2012-01-01,133.3
PER_KM2,CZ05,2012-01-01,123.1
PER_KM2,CZ06,2012-01-01,122.4
PER_KM2,CZ07,2012-01-01,134.5
PER_KM2,CZ08,2012-01-01,231.3
PER_KM2,DE11,2012-01-01,372.8
PER_KM2,DE12,2012-01-01,387.2
PER_KM2,DE13,2012-01-01,230.5
PER_KM2,DE14,2012-01-01,198.4
PER_KM2,DE21,2012-01-01,250.4
PER_KM2,DE22,2012-01-01,114.1
PER_KM2,DE23,2012-01-01,110.8
PER_KM2,DE24,2012-01-01,146.6
PER_KM2,DE25,2012-01-01,233.7
PER_KM2,DE26,2012-01-01,152.2
PER_KM2,DE27,2012-01-01,178.9
PER_KM2,DE30,2012-01-01,3757.3
PER_KM2,DE40,2012-01-01,83.1
PER_KM2,DE50,2012-01-01,1558.7
PER_KM2,DE60,2012-01-01,2285.5
PER_KM2,DE71,2012-01-01,507.4
PER_KM2,DE72,2012-01-01,190.4
PER_KM2,DE73,2012-01-01,145.2
PER_KM2,DE80,2012-01-01,69.1
PER_KM2,DE91,2012-01-01,194.5
PER_KM2,DE92,2012-01-01,231.5
PER_KM2,DE93,2012-01-01,107.6
PER_KM2,DE94,2012-01-01,163
PER_KM2,DEA1,2012-01-01,959.9
PER_KM2,DEA2,2012-01-01,584.9
PER_KM2,DEA3,2012-01-01,372.2
PER_KM2,DEA4,2012-01-01,310.6
PER_KM2,DEA5,2012-01-01,445.1
PER_KM2,DEB1,2012-01-01,183.1
PER_KM2,DEB2,2012-01-01,105.3
PER_KM2,DEB3,2012-01-01,291
PER_KM2,DEC0,2012-01-01,387.8
PER_KM2,DED2,2012-01-01,200.7
PER_KM2,DED4,2012-01-01,227.8
PER_KM2,DED5,2012-01-01,245.9
PER_KM2,DEE0,2012-01-01,110.9
PER_KM2,DEF0,2012-01-01,177.5
PER_KM2,DEG0,2012-01-01,134.6
PER_KM2,DK01,2012-01-01,676.8
PER_KM2,DK02,2012-01-01,113.2
PER_KM2,DK03,2012-01-01,98
PER_KM2,DK04,2012-01-01,97.7
PER_KM2,DK05,2012-01-01,73.7
PER_KM2,EE00,2012-01-01,30.5
PER_KM2,EL30,2012-01-01,1032.6
PER_KM2,EL41,2012-01-01,51.9
PER_KM2,EL42,2012-01-01,63.1
PER_KM2,EL43,2012-01-01,75.5
PER_KM2,EL51,2012-01-01,43.1
PER_KM2,EL52,2012-01-01,100.1
PER_KM2,EL53,2012-01-01,29.8
PER_KM2,EL54,2012-01-01,37.6
PER_KM2,EL61,2012-01-01,52.9
PER_KM2,EL62,2012-01-01,90.5
PER_KM2,EL63,2012-01-01,60.5
PER_KM2,EL64,2012-01-01,36
PER_KM2,EL65,2012-01-01,37.9
PER_KM2,ES11,2012-01-01,94.3
PER_KM2,ES12,2012-01-01,101.3
PER_KM2,ES13,2012-01-01,112.4
PER_KM2,ES21,2012-01-01,302.9
PER_KM2,ES22,2012-01-01,61.8
PER_KM2,ES23,2012-01-01,63.6
PER_KM2,ES24,2012-01-01,28.3
PER_KM2,ES30,2012-01-01,806.4
PER_KM2,ES41,2012-01-01,27
PER_KM2,ES42,2012-01-01,26.6
PER_KM2,ES43,2012-01-01,27.1
PER_KM2,ES51,2012-01-01,234.4
PER_KM2,ES52,2012-01-01,216.9
PER_KM2,ES53,2012-01-01,221.5
PER_KM2,ES61,2012-01-01,96.9
PER_KM2,ES62,2012-01-01,129.5
PER_KM2,ES63,2012-01-01,4371.3
PER_KM2,ES64,2012-01-01,6167.5
PER_KM2,ES70,2012-01-01,281.4
PER_KM2,FI19,2012-01-01,23.5
PER_KM2,FI1B,2012-01-01,171.3
PER_KM2,FI1C,2012-01-01,36.5
PER_KM2,FI1D,2012-01-01,6.4
PER_KM2,FI20,2012-01-01,18.3
PER_KM2,FR10,2012-01-01,993.1
PER_KM2,FRB0,2012-01-01,65.6
PER_KM2,FRC1,2012-01-01,52
PER_KM2,FRC2,2012-01-01,72.6
PER_KM2,FRD1,2012-01-01,84
PER_KM2,FRD2,2012-01-01,150
PER_KM2,FRE1,2012-01-01,326.7
PER_KM2,FRE2,2012-01-01,99.2
PER_KM2,FRF1,2012-01-01,225.1
PER_KM2,FRF2,2012-01-01,52.3
PER_KM2,FRF3,2012-01-01,99.7
PER_KM2,FRG0,2012-01-01,113.7
PER_KM2,FRH0,2012-01-01,119.4
PER_KM2,FRI1,2012-01-01,79.9
PER_KM2,FRI2,2012-01-01,43.6
PER_KM2,FRI3,2012-01-01,69.2
PER_KM2,FRJ1,2012-01-01,99.2
PER_KM2,FRJ2,2012-01-01,64.8
PER_KM2,FRK1,2012-01-01,52.1
PER_KM2,FRK2,2012-01-01,145.8
PER_KM2,FRL0,2012-01-01,157.5
PER_KM2,FRM0,2012-01-01,36.7
PER_KM2,FRY2,2012-01-01,343
PER_KM2,FRY3,2012-01-01,2.9
PER_KM2,FRY4,2012-01-01,333.3
PER_KM2,HR03,2012-01-01,57
PER_KM2,HR04,2012-01-01,89.7
PER_KM2,HU11,2012-01-01,3297.7
PER_KM2,HU12,2012-01-01,190.2
PER_KM2,HU21,2012-01-01,96.9
PER_KM2,HU22,2012-01-01,86.9
PER_KM2,HU23,2012-01-01,65.5
PER_KM2,HU31,2012-01-01,89
PER_KM2,HU32,2012-01-01,84.3
PER_KM2,HU33,2012-01-01,70.5
PER_KM2,IE04,2012-01-01,32.3
PER_KM2,IE05,2012-01-01,52.9
PER_KM2,IE06,2012-01-01,153.1
PER_KM2,IS00,2012-01-01,3.2
PER_KM2,ITC1,2012-01-01,175.6
PER_KM2,ITC2,2012-01-01,39.3
PER_KM2,ITC3,2012-01-01,293.9
PER_KM2,ITC4,2012-01-01,427.5
PER_KM2,ITF1,2012-01-01,123.1
PER_KM2,ITF2,2012-01-01,71.6
PER_KM2,ITF3,2012-01-01,430.6
PER_KM2,ITF4,2012-01-01,211.1
PER_KM2,ITF5,2012-01-01,59.4
PER_KM2,ITF6,2012-01-01,132.7
PER_KM2,ITG1,2012-01-01,196.8
PER_KM2,ITG2,2012-01-01,68.6
PER_KM2,ITH1,2012-01-01,68.8
PER_KM2,ITH2,2012-01-01,85.9
PER_KM2,ITH3,2012-01-01,277
PER_KM2,ITH4,2012-01-01,161.4
PER_KM2,ITH5,2012-01-01,194.2
PER_KM2,ITI1,2012-01-01,162.4
PER_KM2,ITI2,2012-01-01,107.2
PER_KM2,ITI3,2012-01-01,164.7
PER_KM2,ITI4,2012-01-01,327.2
PER_KM2,LI00,2012-01-01,234.7
PER_KM2,LT01,2012-01-01,85.5
PER_KM2,LT02,2012-01-01,41
PER_KM2,LU00,2012-01-01,205.3
PER_KM2,LV00,2012-01-01,32.7
PER_KM2,ME00,2012-01-01,44.9
PER_KM2,MK00,2012-01-01,82.7
PER_KM2,MT00,2012-01-01,1329.2
PER_KM2,NL11,2012-01-01,250
PER_KM2,NL12,2012-01-01,193.7
PER_KM2,NL13,2012-01-01,185.8
PER_KM2,NL21,2012-01-01,342.5
PER_KM2,NL22,2012-01-01,405.1
PER_KM2,NL23,2012-01-01,280.5
PER_KM2,NL31,2012-01-01,897.4
PER_KM2,NL32,2012-01-01,1019.4
PER_KM2,NL33,2012-01-01,1267.1
PER_KM2,NL34,2012-01-01,213.7
PER_KM2,NL41,2012-01-01,502.1
PER_KM2,NL42,2012-01-01,522.2
PER_KM2,NO01,2012-01-01,235.8
PER_KM2,NO02,2012-01-01,7.6
PER_KM2,NO03,2012-01-01,28.4
PER_KM2,NO04,2012-01-01,31.2
PER_KM2,NO05,2012-01-01,18.4
PER_KM2,NO06,2012-01-01,11.2
PER_KM2,NO07,2012-01-01,4.4
PER_KM2,PL21,2012-01-01,220.8
PER_KM2,PL22,2012-01-01,376.4
PER_KM2,PL41,2012-01-01,116.8
PER_KM2,PL42,2012-01-01,78.2
PER_KM2,PL43,2012-01-01,73.6
PER_KM2,PL51,2012-01-01,145.5
PER_KM2,PL52,2012-01-01,104.3
PER_KM2,PL61,2012-01-01,118.5
PER_KM2,PL62,2012-01-01,62.6
PER_KM2,PL63,2012-01-01,128.4
PER_KM2,PT11,2012-01-01,172.7
PER_KM2,PT15,2012-01-01,89.1
PER_KM2,PT16,2012-01-01,81.8
PER_KM2,PT17,2012-01-01,940.3
PER_KM2,PT18,2012-01-01,23.8
PER_KM2,PT20,2012-01-01,106.5
PER_KM2,PT30,2012-01-01,329.1
PER_KM2,RO11,2012-01-01,77.1
PER_KM2,RO12,2012-01-01,69.9
PER_KM2,RO21,2012-01-01,91
PER_KM2,RO22,2012-01-01,81.1
PER_KM2,RO31,2012-01-01,93.2
PER_KM2,RO32,2012-01-01,1297
PER_KM2,RO41,2012-01-01,72
PER_KM2,RO42,2012-01-01,57.8
PER_KM2,SE11,2012-01-01,323.2
PER_KM2,SE12,2012-01-01,41.2
PER_KM2,SE21,2012-01-01,24.6
PER_KM2,SE22,2012-01-01,101.5
PER_KM2,SE23,2012-01-01,65
PER_KM2,SE31,2012-01-01,13
PER_KM2,SE32,2012-01-01,5.2
PER_KM2,SE33,2012-01-01,3.3
PER_KM2,SI03,2012-01-01,89
PER_KM2,SI04,2012-01-01,122.8
PER_KM2,SK01,2012-01-01,296.9
PER_KM2,SK02,2012-01-01,122.6
PER_KM2,SK03,2012-01-01,83
PER_KM2,SK04,2012-01-01,102.4
PER_KM2,TR10,2012-01-01,2644.2
PER_KM2,TR21,2012-01-01,84.7
PER_KM2,TR22,2012-01-01,68
PER_KM2,TR31,2012-01-01,331.8
PER_KM2,TR32,2012-01-01,86.2
PER_KM2,TR33,2012-01-01,66
PER_KM2,TR41,2012-01-01,128.1
PER_KM2,TR42,2012-01-01,165.8
PER_KM2,TR51,2012-01-01,201
PER_KM2,TR52,2012-01-01,47.8
PER_KM2,TR61,2012-01-01,76.3
PER_KM2,TR62,2012-01-01,129
PER_KM2,TR63,2012-01-01,129.9
PER_KM2,TR71,2012-01-01,48
PER_KM2,TR72,2012-01-01,39.4
PER_KM2,TR81,2012-01-01,107.4
PER_KM2,TR82,2012-01-01,28.1
PER_KM2,TR83,2012-01-01,72.4
PER_KM2,TR90,2012-01-01,71.9
PER_KM2,TRA1,2012-01-01,26.4
PER_KM2,TRA2,2012-01-01,38.5
PER_KM2,TRB1,2012-01-01,46.5
PER_KM2,TRB2,2012-01-01,49.7
PER_KM2,TRC1,2012-01-01,163.3
PER_KM2,TRC2,2012-01-01,98.2
PER_KM2,TRC3,2012-01-01,79.4
PER_KM2,UKC1,2012-01-01,390.2
PER_KM2,UKC2,2012-01-01,256.5
PER_KM2,UKD1,2012-01-01,73.8
PER_KM2,UKD3,2012-01-01,2116.3
PER_KM2,UKD4,2012-01-01,476.4
PER_KM2,UKD6,2012-01-01,400.3
PER_KM2,UKD7,2012-01-01,2087.5
PER_KM2,UKE1,2012-01-01,261.7
PER_KM2,UKE2,2012-01-01,96.6
PER_KM2,UKE3,2012-01-01,871.2
PER_KM2,UKE4,2012-01-01,1103.7
PER_KM2,UKF1,2012-01-01,443.7
PER_KM2,UKF2,2012-01-01,352.1
PER_KM2,UKF3,2012-01-01,121.5
PER_KM2,UKG1,2012-01-01,221
PER_KM2,UKG2,2012-01-01,254.5
PER_KM2,UKG3,2012-01-01,3062.7
PER_KM2,UKH1,2012-01-01,191.9
PER_KM2,UKH2,2012-01-01,609.5
PER_KM2,UKH3,2012-01-01,474.7
PER_KM2,UKI3,2012-01-01,10129.1
PER_KM2,UKI4,2012-01-01,10405.9
PER_KM2,UKI5,2012-01-01,4142.9
PER_KM2,UKI6,2012-01-01,3498.7
PER_KM2,UKI7,2012-01-01,4276.9
PER_KM2,UKJ1,2012-01-01,399.7
PER_KM2,UKJ2,2012-01-01,508.2
PER_KM2,UKJ3,2012-01-01,461.4
PER_KM2,UKJ4,2012-01-01,467.9
PER_KM2,UKK1,2012-01-01,317.8
PER_KM2,UKK2,2012-01-01,210.5
PER_KM2,UKK3,2012-01-01,151.6
PER_KM2,UKK4,2012-01-01,170.3
PER_KM2,UKL1,2012-01-01,147.9
PER_KM2,UKL2,2012-01-01,148.7
PER_KM2,UKM5,2012-01-01,73.9
PER_KM2,UKM6,2012-01-01,11.5
PER_KM2,UKM7,2012-01-01,145.2
PER_KM2,UKM8,2012-01-01,778.5
PER_KM2,UKM9,2012-01-01,59.6
PER_KM2,UKN0,2012-01-01,134.4
PER_KM2,AL01,2013-01-01,78.5
PER_KM2,AL02,2013-01-01,222.3
PER_KM2,AL03,2013-01-01,72.4
PER_KM2,AT11,2013-01-01,78.2
PER_KM2,AT12,2013-01-01,85.7
PER_KM2,AT13,2013-01-01,4440.5
PER_KM2,AT21,2013-01-01,59.4
PER_KM2,AT22,2013-01-01,74.6
PER_KM2,AT31,2013-01-01,121.4
PER_KM2,AT32,2013-01-01,75.6
PER_KM2,AT33,2013-01-01,57.5
PER_KM2,AT34,2013-01-01,147.6
PER_KM2,BE10,2013-01-01,7260.7
PER_KM2,BE21,2013-01-01,644.7
PER_KM2,BE22,2013-01-01,358.7
PER_KM2,BE23,2013-01-01,497.8
PER_KM2,BE24,2013-01-01,526
PER_KM2,BE25,2013-01-01,376.5
PER_KM2,BE31,2013-01-01,357.9
PER_KM2,BE32,2013-01-01,353.1
PER_KM2,BE33,2013-01-01,284.7
PER_KM2,BE34,2013-01-01,62.6
PER_KM2,BE35,2013-01-01,132.8
PER_KM2,BG31,2013-01-01,43.8
PER_KM2,BG32,2013-01-01,57.8
PER_KM2,BG33,2013-01-01,66.1
PER_KM2,BG34,2013-01-01,54.9
PER_KM2,BG41,2013-01-01,106.2
PER_KM2,BG42,2013-01-01,66.7
PER_KM2,CH01,2013-01-01,185
PER_KM2,CH02,2013-01-01,183.9
PER_KM2,CH03,2013-01-01,563.1
PER_KM2,CH04,2013-01-01,853.2
PER_KM2,CH05,2013-01-01,99.8
PER_KM2,CH06,2013-01-01,180.4
PER_KM2,CH07,2013-01-01,125.5
PER_KM2,CY00,2013-01-01,93.5
PER_KM2,CZ01,2013-01-01,2564.9
PER_KM2,CZ02,2013-01-01,120
PER_KM2,CZ03,2013-01-01,70.9
PER_KM2,CZ04,2013-01-01,133
PER_KM2,CZ05,2013-01-01,123
PER_KM2,CZ06,2013-01-01,122.5
PER_KM2,CZ07,2013-01-01,134.2
PER_KM2,CZ08,2013-01-01,230.5
PER_KM2,DE11,2013-01-01,375.1
PER_KM2,DE12,2013-01-01,389.5
PER_KM2,DE13,2013-01-01,231.7
PER_KM2,DE14,2013-01-01,199.2
PER_KM2,DE21,2013-01-01,253.4
PER_KM2,DE22,2013-01-01,114.8
PER_KM2,DE23,2013-01-01,111.1
PER_KM2,DE24,2013-01-01,146.2
PER_KM2,DE25,2013-01-01,235.1
PER_KM2,DE26,2013-01-01,152.1
PER_KM2,DE27,2013-01-01,180.1
PER_KM2,DE30,2013-01-01,3811.3
PER_KM2,DE40,2013-01-01,83.1
PER_KM2,DE50,2013-01-01,1564.9
PER_KM2,DE60,2013-01-01,2304.1
PER_KM2,DE71,2013-01-01,511.3
PER_KM2,DE72,2013-01-01,190.1
PER_KM2,DE73,2013-01-01,144.9
PER_KM2,DE80,2013-01-01,68.9
PER_KM2,DE91,2013-01-01,194.4
PER_KM2,DE92,2013-01-01,231.8
PER_KM2,DE93,2013-01-01,107.7
PER_KM2,DE94,2013-01-01,163.3
PER_KM2,DEA1,2013-01-01,960.8
PER_KM2,DEA2,2013-01-01,587.2
PER_KM2,DEA3,2013-01-01,372
PER_KM2,DEA4,2013-01-01,310.3
PER_KM2,DEA5,2013-01-01,443.9
PER_KM2,DEB1,2013-01-01,182.7
PER_KM2,DEB2,2013-01-01,105.4
PER_KM2,DEB3,2013-01-01,291.7
PER_KM2,DEC0,2013-01-01,386.4
PER_KM2,DED2,2013-01-01,200.6
PER_KM2,DED4,2013-01-01,226
PER_KM2,DED5,2013-01-01,247.8
PER_KM2,DEE0,2013-01-01,110.1
PER_KM2,DEF0,2013-01-01,177.9
PER_KM2,DEG0,2013-01-01,133.9
PER_KM2,DK01,2013-01-01,681.8
PER_KM2,DK02,2013-01-01,113.1
PER_KM2,DK03,2013-01-01,98.1
PER_KM2,DK04,2013-01-01,98
PER_KM2,DK05,2013-01-01,73.7
PER_KM2,EE00,2013-01-01,30.3
PER_KM2,EL30,2013-01-01,1019.5
PER_KM2,EL41,2013-01-01,51.6
PER_KM2,EL42,2013-01-01,63.1
PER_KM2,EL43,2013-01-01,75.6
PER_KM2,EL51,2013-01-01,43
PER_KM2,EL52,2013-01-01,99.6
PER_KM2,EL53,2013-01-01,29.6
PER_KM2,EL54,2013-01-01,37.3
PER_KM2,EL61,2013-01-01,52.6
PER_KM2,EL62,2013-01-01,90.2
PER_KM2,EL63,2013-01-01,60
PER_KM2,EL64,2013-01-01,36
PER_KM2,EL65,2013-01-01,37.8
PER_KM2,ES11,2013-01-01,93.9
PER_KM2,ES12,2013-01-01,100.5
PER_KM2,ES13,2013-01-01,111.9
PER_KM2,ES21,2013-01-01,301.7
PER_KM2,ES22,2013-01-01,61.6
PER_KM2,ES23,2013-01-01,63
PER_KM2,ES24,2013-01-01,28.1
PER_KM2,ES30,2013-01-01,803.5
PER_KM2,ES41,2013-01-01,26.8
PER_KM2,ES42,2013-01-01,26.4
PER_KM2,ES43,2013-01-01,27
PER_KM2,ES51,2013-01-01,232.9
PER_KM2,ES52,2013-01-01,215.7
PER_KM2,ES53,2013-01-01,223
PER_KM2,ES61,2013-01-01,97
PER_KM2,ES62,2013-01-01,129.5
PER_KM2,ES63,2013-01-01,4392.9
PER_KM2,ES64,2013-01-01,6245
PER_KM2,ES70,2013-01-01,283.3
PER_KM2,FI19,2013-01-01,23.5
PER_KM2,FI1B,2013-01-01,173.3
PER_KM2,FI1C,2013-01-01,36.6
PER_KM2,FI1D,2013-01-01,6.4
PER_KM2,FI20,2013-01-01,18.4
PER_KM2,FR10,2013-01-01,998.5
PER_KM2,FRB0,2013-01-01,65.7
PER_KM2,FRC1,2013-01-01,52
PER_KM2,FRC2,2013-01-01,72.7
PER_KM2,FRD1,2013-01-01,84.1
PER_KM2,FRD2,2013-01-01,150.4
PER_KM2,FRE1,2013-01-01,327.7
PER_KM2,FRE2,2013-01-01,99.4
PER_KM2,FRF1,2013-01-01,225.9
PER_KM2,FRF2,2013-01-01,52.3
PER_KM2,FRF3,2013-01-01,99.5
PER_KM2,FRG0,2013-01-01,114.6
PER_KM2,FRH0,2013-01-01,120.1
PER_KM2,FRI1,2013-01-01,80.6
PER_KM2,FRI2,2013-01-01,43.5
PER_KM2,FRI3,2013-01-01,69.5
PER_KM2,FRJ1,2013-01-01,100.1
PER_KM2,FRJ2,2013-01-01,65.4
PER_KM2,FRK1,2013-01-01,52.2
PER_KM2,FRK2,2013-01-01,147.2
PER_KM2,FRL0,2013-01-01,158.2
PER_KM2,FRM0,2013-01-01,37.1
PER_KM2,FRY1,2013-01-01,328.5
PER_KM2,FRY2,2013-01-01,341.1
PER_KM2,FRY3,2013-01-01,3
PER_KM2,FRY4,2013-01-01,335.1
PER_KM2,HR03,2013-01-01,56.9
PER_KM2,HR04,2013-01-01,89.3
PER_KM2,HU11,2013-01-01,3313.8
PER_KM2,HU12,2013-01-01,190.8
PER_KM2,HU21,2013-01-01,96.7
PER_KM2,HU22,2013-01-01,86.9
PER_KM2,HU23,2013-01-01,64.9
PER_KM2,HU31,2013-01-01,88.1
PER_KM2,HU32,2013-01-01,83.9
PER_KM2,HU33,2013-01-01,70
PER_KM2,IE04,2013-01-01,32.3
PER_KM2,IE05,2013-01-01,53.1
PER_KM2,IE06,2013-01-01,154.2
PER_KM2,IS00,2013-01-01,3.2
PER_KM2,ITC1,2013-01-01,173.5
PER_KM2,ITC2,2013-01-01,39.3
PER_KM2,ITC3,2013-01-01,291.5
PER_KM2,ITC4,2013-01-01,414.2
PER_KM2,ITF1,2013-01-01,122.2
PER_KM2,ITF2,2013-01-01,70.4
PER_KM2,ITF3,2013-01-01,425.7
PER_KM2,ITF4,2013-01-01,208.3
PER_KM2,ITF5,2013-01-01,57.3
PER_KM2,ITF6,2013-01-01,129.4
PER_KM2,ITG1,2013-01-01,195.4
PER_KM2,ITG2,2013-01-01,68.6
PER_KM2,ITH1,2013-01-01,69.3
PER_KM2,ITH2,2013-01-01,85.9
PER_KM2,ITH3,2013-01-01,266.4
PER_KM2,ITH4,2013-01-01,155.9
PER_KM2,ITH5,2013-01-01,196.5
PER_KM2,ITI1,2013-01-01,161.9
PER_KM2,ITI2,2013-01-01,105.3
PER_KM2,ITI3,2013-01-01,164.8
PER_KM2,ITI4,2013-01-01,331.6
PER_KM2,LI00,2013-01-01,236.8
PER_KM2,LT01,2013-01-01,85.5
PER_KM2,LT02,2013-01-01,40.4
PER_KM2,LU00,2013-01-01,210.1
PER_KM2,LV00,2013-01-01,32.4
PER_KM2,ME00,2013-01-01,45
PER_KM2,MK00,2013-01-01,82.8
PER_KM2,MT00,2013-01-01,1348
PER_KM2,NL11,2013-01-01,250.4
PER_KM2,NL12,2013-01-01,193.6
PER_KM2,NL13,2013-01-01,185.5
PER_KM2,NL21,2013-01-01,342.8
PER_KM2,NL22,2013-01-01,406
PER_KM2,NL23,2013-01-01,282
PER_KM2,NL31,2013-01-01,903.4
PER_KM2,NL32,2013-01-01,1025.3
PER_KM2,NL33,2013-01-01,1271.5
PER_KM2,NL34,2013-01-01,213.5
PER_KM2,NL41,2013-01-01,503.7
PER_KM2,NL42,2013-01-01,521.4
PER_KM2,NO01,2013-01-01,239.8
PER_KM2,NO02,2013-01-01,7.7
PER_KM2,NO03,2013-01-01,28.6
PER_KM2,NO04,2013-01-01,31.7
PER_KM2,NO05,2013-01-01,18.6
PER_KM2,NO06,2013-01-01,11.4
PER_KM2,NO07,2013-01-01,4.5
PER_KM2,PL21,2013-01-01,221.2
PER_KM2,PL22,2013-01-01,375.2
PER_KM2,PL41,2013-01-01,117
PER_KM2,PL42,2013-01-01,78
PER_KM2,PL43,2013-01-01,73.5
PER_KM2,PL51,2013-01-01,145.3
PER_KM2,PL52,2013-01-01,103.8
PER_KM2,PL61,2013-01-01,118.4
PER_KM2,PL62,2013-01-01,62.5
PER_KM2,PL63,2013-01-01,128.8
PER_KM2,PL71,2013-01-01,138.3
PER_KM2,PL72,2013-01-01,108.1
PER_KM2,PL81,2013-01-01,85.8
PER_KM2,PL82,2013-01-01,118.2
PER_KM2,PL84,2013-01-01,58.6
PER_KM2,PT11,2013-01-01,171.7
